isEdited,date,userName,review,rating,title,app_name,app_id,developerResponse
False,2022-01-23 21:15:31,nothingness888,"The ads that I get are doubling back to back meaning that if I get a 1 minute ad, another ad break time would be added after the time on the first one is over. On newer episodes on shows I can’t get pass the entrance because of the ads",2,Ads and bugs,hulu-stream-shows-movies,376510438,
False,2022-09-17 02:51:30,monique_thompson,"I would love this app, however, the ads are very annoying. If I pay for the streaming service, why am I watching 5 2 minute long ads every episode? They are a constant disruption.",3,Too many ads,hulu-stream-shows-movies,376510438,
False,2022-06-19 05:39:48,shamir07,"Good contents but ads make them less interesting. I know that there is subscription category with no ads but with the other one ads should be less! Kinda disturbing
Opening ad okay! But four ads in 28 minutes episode way too much!",2,Try to lessen ads please,hulu-stream-shows-movies,376510438,
False,2022-06-13 03:44:23,why527,"There is no reason for there to be four ads per episode, one before the episode, one after the theme song, and two randomly in the episode. The ads feel so long too, 30 seconds at very least and it’s just the same ads over and over again I’m so sick of them.",1,To many ads,hulu-stream-shows-movies,376510438,
False,2022-06-08 17:47:36,MCookie79,"This is getting irritating can’t watch record shows with out interruptions of app cutting out. “We’re having trouble playing this” I have done everything to try fixing this issue. 
Sincerely 
Mr. Cook",3,Always cutting out of recorded show,hulu-stream-shows-movies,376510438,
False,2022-05-13 20:39:37,Troglazore,"I liked the app, but recently the sound has stopped working. Other video apps work fine, and uninstalling and reinstalling the app hasn’t fixed it. This means the app has been unusable for over a month.",2,Sound hasn’t worked in a month,hulu-stream-shows-movies,376510438,
False,2022-05-06 11:04:42,anonymous3214359,When i was trying to watch my show onHulu i was given the option to log out and keep in mind this happened multiple times I'm starting to hate this app please fix this it’s getting annoying,2,I can watch my shows on the go but,hulu-stream-shows-movies,376510438,
False,2022-04-24 07:05:52,Joshji96,"Please add video preview so we could at least get a glimpse at what we’re going to watch! Netflix, Prime, HBO, etc have video preview and it makes life so much easier. Other than that, it’s a great streaming service!",3,Great app but no video preview available,hulu-stream-shows-movies,376510438,
False,2022-03-17 21:45:35,Sqrl_AZ,Just recently updated to the recent Apple software.  Now the audio is no longer there.  I’ve turned off my iPad and even deleted the app and reinstalled it.  So far nothing is working.  Any suggestions?,3,AnnoyedAz,hulu-stream-shows-movies,376510438,
False,2022-02-03 05:23:15,poser fo real,"I like Hulu’s range and quality of content, but the app is so unreliable that i tend to get tired of waiting for it to work and leave the app for a different streaming service. It’s reaching a point where it seems not worth the hassle to try to use in the first place.",2,App is unreliable,hulu-stream-shows-movies,376510438,
False,2022-01-30 13:04:29,Sarah.Madden,"Shows pause frequently on their own when using phone app. About every 10-15 seconds. Not “loading wheel” or “buffering”, shows pause on their own. Very annoying, doesn’t happen on the tv platform.",2,Pausing for no reason,hulu-stream-shows-movies,376510438,
False,2022-01-25 03:43:33,48475543578,"Trying to watch a show and the subtitles don’t sync, they’re more concerned with making sure you see ads than streaming quality.  I have watched the same SETS of ads 7 times in a row because theres some glitch that the show can’t load after an ad plays.  Go somewhere else.",1,Absolutely terrible,hulu-stream-shows-movies,376510438,
False,2022-09-29 13:57:31,bettyjean98,Needs to update the movies more often I’ve seen these same ones on here ALL YEAR!,5,Getting boring,hulu-stream-shows-movies,376510438,
False,2022-07-09 02:01:27,Carrrrliee,"There is one feature that drives me crazy….in expanded mode on my iPhone, I can’t start or stop my show. I have to minimize the view then start or pause the show.",4,Mostly Great,hulu-stream-shows-movies,376510438,
False,2022-08-25 00:56:59,AHHA1977,"Get “We’re having problems playing this right now” daily. Always have full signal, connectivity is not the problem. Switch over to Netflix and never have any problems.",2,Lots of problems streaming shows.,hulu-stream-shows-movies,376510438,
False,2022-08-11 16:50:33,saabrian,You stop or pause the app (a recorded show) and it restarts 5-10 minutes after you stopped it. Same issue on Apple TV so clearly it’s garbage software. Fine if you’re watching live tv or recorded show all in one sitting (complete with 45% commercials) but crap otherwise,2,Useless,hulu-stream-shows-movies,376510438,
False,2022-07-16 06:59:34,MMS.11,App does not play any sound. Sound works fine on all other streaming apps. Also there is lot of buffering and frequent errors when starting shows. Completely useless app. I see so many people have reported this issue and it still remains unfixed.,1,No sound and errors when starting show,hulu-stream-shows-movies,376510438,
False,2022-07-15 02:41:15,AMjB0706,"For so,e reason when I try to watch a show on my iPad I often don’t get any sound from the app at all and/or I repeatedly get a message saying there is an error playing it when there isn’t when I watch on my tv with roku",2,No sound or just error,hulu-stream-shows-movies,376510438,
False,2022-06-25 18:43:05,domdom dum,it’s a good app to use but there’s to many ads I’m trying to watch demon slayer and there’s like 4-6 ads per episode two per episode is fine but the ads are long as well it’s not one ad it’s 2-3 ads in one,3,To many ads,hulu-stream-shows-movies,376510438,
False,2022-06-04 02:52:16,jaylagirloww,It was to much and it is stupid how we are paying to watch shows that came out and aren’t paying for the app so just make it so we lay for the app and not the subscription to watch movies and shows,3,It wa to much,hulu-stream-shows-movies,376510438,
False,2022-06-21 21:38:15,dom257437,"The title says it all. Not only is the app not letting me login, when you try to go to the website to login through the computer, the website doesn’t load. I can’t believe such an established app would behave like this",2,Won’t let me log in and sight won’t load,hulu-stream-shows-movies,376510438,
False,2022-03-19 02:22:01,Whenindoubtscreamandshout,Multiple users including myself have problems with downloading shows when using iPads. Specifically iPad Air 2 and Mini 4 seem to be affected. This problem has been around for 2+ years without a fix.,2,Downloads don’t work on iPad,hulu-stream-shows-movies,376510438,
False,2022-04-17 00:42:46,Owl wise,"Before the big change. lol
Now everything is hard to find or listed over and over. I see the same things all the time even after I am watching a new show or movie. The new show doesn’t show up anywhere and I have to search for it.",1,Liked it a few years ago before,hulu-stream-shows-movies,376510438,
False,2022-03-30 22:51:11,not sorrey,"Downloaded the app, found the subscription I wanted to go with and put in my info only to try to log in and it claims I do not have an account with them. Took money from my account as well and won’t send me an email to redo it and get my money back",1,Said I don’t have an account after I signed in and paid already,hulu-stream-shows-movies,376510438,
False,2022-03-11 18:56:31,foreal my g,Nice so I paid for the no ads subscription it worked last night but the next day y’all try to make me buy another subscription when the other is still active smh never again will I pay for your services if I could I would give no stars for y’all don’t deserve it,1,Never again,hulu-stream-shows-movies,376510438,
