rating,isEdited,title,date,review,userName,app_name,app_id
5,False,Loving the marvel,2022-07-23 11:24:52,"I love that I can watch all the marvel movies on here, except Spider-Man ones and the Wolverine from 2014. But now you have Deadpool and I’m so happy about that",ironhawk3000,disney,1446075923
5,False,Disney+,2022-07-01 22:41:24,Disney+ is the best it basically has a show or Disney movie and doing group watch with my friends is so much fun,Good Lash,disney,1446075923
5,False,"OMG, yes!!!",2022-06-04 10:32:06,"I absolutely LOVE Disney and all of its incredible movies!!! I enjoy watching Turning Red and Big Hero 6 anywhere I go, as well as Encanto and the Frozen movies. No concern here. Keep up the good work!!",Ms Corset,disney,1446075923
5,False,"Good, but…",2022-06-01 03:38:22,Sometimes… when I try to watch a show or movie… it keeps kicking me out!,Skull408,disney,1446075923
1,False,Extremely poor optimization for tablets & mobiles,2022-04-28 11:49:10,"I try to use this to download content onto the tablet to play for my toddler to watch in the car. However the experience is so error laden it is nearly unusable. Just error after error. Works great if you’re using a smart tv, works terrible on a tablet.",Dandad91,disney,1446075923
1,False,Sad state of Disney,2022-04-09 02:14:58,"Due to the direction of the leadership, their agenda and the content put forth for children i have canceled my Disney + and will no longer support Disney or anything related to it, due to their stance and recent internal videos released. Go woke end up broke. I vote with my dollars and you are cut off. This is coming from a hard store marvel fan.",Gmoney220911,disney,1446075923
1,False,Boycott Disney,2022-04-06 00:24:29,"I will not pay nor Support the Woke Left wing propaganda that has taken over Disney. I will take my time and money else where. 

To those that read this change starts with you and  if you are like me who is a Parent to 3 normal kids, this is how we make a Corporation correct itself. 

Fix yourself Disney!",Seabee_Greens1942,disney,1446075923
1,False,No Longer the Disney I Remember,2022-04-05 16:43:06,"I grew up loving Disney. I even worked for the mouse and was apart of the College Program for a few seasons. I loved the magic and awe of what Disney stood for and the wholesome values for kids. I no longer recognize Disney as they have changed into a mess of politics and ""wokeness"".  I have canceled my subscription and will no longer be visiting the parks.",SRStout,disney,1446075923
1,False,Won’t auto play,2022-03-12 09:59:24,When I try to watch a show on my phone it won’t auto play to the next episode so when I’m trying to go to sleep or busy I have to press next episode. I’m about to delete the subscription because I want to watch my comfort show and can’t because of this bug 😩,kennierae1997,disney,1446075923
3,False,Subtitles don’t work,2022-02-23 08:40:10,I’ve gotten multiple shows and movies that have miscategorised subtitles and omitted certain languages completely even though they seem to be available.,Z_Sony,disney,1446075923
1,False,Option to disable end credit menu pop up’s,2022-02-20 02:23:36,So annoying to have pop up’s and menu options on screen during credits. Then I have to scramble to find a remote to exit whatever is happening. Need to have an option to disable this. Very stupid.,Chicken_Madness,disney,1446075923
5,False,Awesomeness filled,2022-02-19 19:17:57,It’s like my tv but smaller because of my tablet and really good to have when camping or road trips,Avagirl8857,disney,1446075923
4,False,New pfp icons,2022-05-22 22:16:21,"Dear Disney the shows amphibia and the owl house are ending soon or has ended already and I would like to make a request of making profile icons for the endings of the show like hop pop, Polly, sprig, Anne, Sasha, Marcy, luz, king, hooty, eda, and amity.",👁👄👁yo mama👁👄👁,disney,1446075923
2,False,Doesn’t work on iPhone,2022-09-13 23:32:53,We love Disney+ on our tv but I have never once in our entire two years of a subscription been able to open this on our iPhones. It just stays on the logo screen and the app never loads.,Kari9784,disney,1446075923
3,False,Unreliable,2022-09-01 15:11:25,This is our least reliable app. At least half the time we have to unplug our fire stick or smart tv multiple times to get it to work.,Mlizwright,disney,1446075923
5,False,Disney +,2022-08-16 12:53:47,Me and my mom dad and family love this when my dad was sick wen did group watch for the first time and we love it.,Brin brin 12,disney,1446075923
5,False,Best app ever,2022-07-27 18:39:20,Disney+ and I watched it so many new things I watch it every single day keep on making Simpsons movies,ANS84,disney,1446075923
1,False,Lack of parental controls,2022-07-04 13:30:15,Disney shows used to have safe context that parents could trust.  Disney choices in new content is extremely concerning.  Please offer a block option that parents can use to remove shows that they are concerned with from their children’s accounts.,$Bill$$$,disney,1446075923
5,False,Cool stuff to to watch,2022-07-02 14:04:46,"I love Disney+ because they have all the Disney and Pixar stuff to watch and it's so cool. Watch Milo Murphy's Law on Disney+ people. If you do, Dan Povenmire will make a third season.",Skywalker go 28,disney,1446075923
5,False,What about season 1 2 and 3?,2022-06-13 14:24:57,I love the app but For the show club Mickey Mouse 🐁.it only shows season 4.what happened to the other seasons?,lol girl51,disney,1446075923
4,False,Was loving app,2022-05-04 07:23:25,App was great and is still great on my other devices. But it no longer loads on my iPhone at all…it’s been months n still no patch or update,Captcaraway,disney,1446075923
4,False,It’s nice.,2022-04-19 23:31:20,"It’s pretty nice. Just a couple times my movies failed  so when I was on the plane I was like, NOOOOOOOOO. Anyways I ended up listening to music. So yeah. Other than that this is probably the best movie app rn.",#slickster_beats_trickster,disney,1446075923
1,False,iPad mini,2022-04-30 00:52:37,No longer works on my iPad mini. Sent in a support ticket two weeks ago. Nothing has been done and no one has reached out. There’s no reason for this app not to be compatible with an iPad mini. Especially when competitors have no issue creating apps that are compatible.,Gateway-Touch,disney,1446075923
3,False,Can’t use for my old iPad,2022-04-23 04:45:40,"I love watching movies on my iPad and when I tried updating it, it blew up my iPad with downloads and now I’m scared I can’t watch it on my iPad anymore please notice and tell me I’m stupid or please fix it",shhagshshah,disney,1446075923
4,False,Improvement,2022-03-18 06:06:32,Add a Remove from continue from watching feature,El Afto,disney,1446075923
5,False,Love it!!,2022-04-09 01:50:10,I love it I got it when it came out and I love it it’s such a good app! I’m an total Disney fan and love it I really recommend for Disney and Pixar fans and marvel fans,robloxgothfan123,disney,1446075923
1,False,Zero Stars,2022-04-04 03:14:35,"Disney should lose access to the name Disney after what they are attempting to do to parent’s rights in Florida.  You may as well put razor blades in my kids apples, as that is what you are doing to our kids entertainment.  Please stop grooming kids for inappropriate things, Disney.  I’d give you negative stars if I could.  What a betrayal.",Jed Merrill,disney,1446075923
2,False,Upgrade needed ASAP,2022-03-25 00:57:22,"I wanna be able to watch movies and shows in different languages like in other apps, is so frustrating when people in you household don’t speak English and want to watch something in a different language.",moviesfan2020,disney,1446075923
5,False,Amazing,2022-03-15 23:05:49,"I love it but  I have 1 problem , It needs more shows . But overall it’s amazing for children",🖤sunflower seed🖤,disney,1446075923
1,False,Upset.,2022-03-11 00:52:01,Why can’t you just log into Disney plus from the television???? It’s so frustrating trying to login from another device and I get so many issues to the point I cannot even login!! Yet I’m paying for Disney every month!! Extremely frustrating thinking about canceling altogether.,70001321,disney,1446075923
